Id,SalePrice
2735,132825.11617700564
2736,140546.1099097962
2737,123663.6779467724
2738,164275.98447032244
2739,152488.74321068864
2740,142600.9366733271
2741,142206.38386801994
2742,152908.1052742126
2743,138238.48721457188
2744,141582.58065762534
2745,134547.01469483992
2746,126069.5636125988
2747,147190.31728711654
2748,123854.62489410298
2749,128105.31334889647
2750,134897.9235579683
2751,119282.7266672545
2752,238853.37640412408
2753,151774.17976759002
2754,218975.2267806253
2755,137840.46598751118
2756,72146.24321578525
2757,73501.0760542433
2758,74644.24633991433
2759,153013.94253732378
2760,132429.7108138707
2761,140698.1465572562
2762,141679.47985312494
2763,191083.4129962118
2764,153925.27347605594
2765,254079.55757418688
2766,127523.86626762201
2767,89969.12033355831
2768,148460.68647083134
2769,138393.99571584797
2770,167427.33393441493
2771,123532.47694615836
2772,122486.46670635071
2773,139783.6400571164
2774,153105.09825047647
2775,136670.12436572404
2776,130473.56378684237
2777,143393.8667437421
2778,122889.44340600548
2779,114257.57184047894
2780,117294.85037337676
2781,104209.13154275328
2782,85060.06175956187
2783,94944.77339034106
2784,132675.7412392977
2785,143346.54899174653
2786,57882.663795777335
2787,125466.47715047744
2788,79080.15125777073
2789,207769.90619583425
2790,93672.32376279973
2791,133623.35157621172
2792,71929.39767047366
2793,156730.38695045348
2794,93269.23868516328
2795,116083.47443841548
2796,103697.3288875855
2797,232084.53513786485
2798,117104.5563645734
2799,105240.88488480686
2800,76221.86597592192
2801,114091.82113990051
2802,133296.0507160349
2803,193160.93647882008
2804,138156.92549068955
2805,89668.97942391907
2806,112928.30484872032
2807,178643.56535465052
2808,141522.64589657885
2809,132799.3616920403
2810,135845.5338948823
2811,162727.59093996772
2812,140049.1401666512
2813,155177.63800719217
2814,155177.63800719217
2815,104546.92750682298
2816,240415.2863816485
2817,133782.42535059297
2818,126372.40849806285
2819,167462.22927242107
2820,128042.81843951778
2821,121194.41521548126
2822,185780.9008055345
2823,282100.29224778933
2824,166710.97990435763
2825,131680.48265003384
2826,134897.9235579683
2827,150239.81888800266
2828,218045.80280892184
2829,181369.70713797843
2830,246241.33042421794
2831,187728.90099994294
2832,221496.61086392787
2833,255934.88099044442
2834,209328.20919283637
2835,220893.7770110752
2836,187931.45208545384
2837,169924.3307627599
2838,151459.31973313662
2839,176477.80727541493
2840,202369.04490616595
2841,197151.7564258438
2842,204612.2175563792
2843,138790.16245888107
2844,154974.90743093294
2845,124198.65102723954
2846,205559.7905390632
2847,192070.19223569322
2848,221054.95689288358
2849,209167.55033449468
2850,281475.6405605889
2851,237012.8200306338
2852,233382.34280868844
2853,221215.72526591888
2854,145329.52082382352
2855,192618.0453833007
2856,201207.52979381694
2857,187931.45208545384
2858,195080.05254374375
2859,122724.45751582163
2860,126853.90051359088
2861,141380.55907342728
2862,197835.60957561657
2863,130938.03796312909
2864,264134.0810793101
2865,136712.38100333366
2866,188197.24439818587
2867,87728.12101632249
2868,136153.425474304
2869,135165.1960900388
2870,136935.12259787673
2871,109764.32132355701
2872,57882.663795777335
2873,94589.48689342166
2874,148265.1623211811
2875,127437.66536101625
2876,146774.18767949767
2877,141073.94774163747
2878,166499.85452311634
2879,132598.10463094004
2880,120432.28872218798
2881,142708.20380709038
2882,143644.66911688336
2883,172544.1992630527
2884,183580.65478592762
2885,167240.5029901321
2886,181377.47716334736
2887,117516.07416817523
2888,130217.56979438315
2889,64849.99843689496
2890,77494.44243355148
2891,157564.87168092947
2892,61947.1979168296
2893,117866.29910346515
2894,59195.09395763431
2895,266172.01843026635
2896,263568.8530557181
2897,188033.02226984853
2898,193674.33074991897
2899,242895.87470987657
2900,151748.74031956613
2901,193017.81982964685
2902,179036.30471616655
2903,310433.0897248967
2904,330596.5557362532
2905,109586.45466656191
2906,205452.51378635262
2907,113245.63288643524
2908,124536.44699130923
2909,167290.90769512206
2910,81419.6925755082
2911,93087.62335877126
2912,136689.8611482524
2913,93087.62335877126
2914,85068.7381939708
2915,85068.7381939708
2916,93087.62335877126
2917,149203.25907341167
2918,125169.51604331349
2919,234567.62211467192
